case_id,activity,timestamp_raw,timestamp_iso,year,resource,category,case_item_category,case_company,case_document_type
4508071619_00700,Clear Invoice,2019-01-10T14:42:00.000Z,2019-01-10T14:42:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071619_00710,Clear Invoice,2019-01-06T22:59:00.000Z,2019-01-06T22:59:00+00:00,2019,NONE,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071619_00710,Clear Invoice,2019-01-10T14:42:00.000Z,2019-01-10T14:42:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071619_00720,Clear Invoice,2019-01-06T22:59:00.000Z,2019-01-06T22:59:00+00:00,2019,NONE,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071619_00720,Clear Invoice,2019-01-10T14:42:00.000Z,2019-01-10T14:42:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071619_00740,Clear Invoice,2019-01-06T22:59:00.000Z,2019-01-06T22:59:00+00:00,2019,NONE,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071619_00740,Clear Invoice,2019-01-10T14:42:00.000Z,2019-01-10T14:42:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071619_00750,Clear Invoice,2019-01-06T22:59:00.000Z,2019-01-06T22:59:00+00:00,2019,NONE,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071619_00750,Clear Invoice,2019-01-10T14:42:00.000Z,2019-01-10T14:42:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071619_00760,Clear Invoice,2019-01-06T22:59:00.000Z,2019-01-06T22:59:00+00:00,2019,NONE,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071619_00760,Clear Invoice,2019-01-10T14:42:00.000Z,2019-01-10T14:42:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071619_00770,Clear Invoice,2019-01-06T22:59:00.000Z,2019-01-06T22:59:00+00:00,2019,NONE,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071619_00770,Clear Invoice,2019-01-10T14:42:00.000Z,2019-01-10T14:42:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071619_00780,Clear Invoice,2019-01-06T22:59:00.000Z,2019-01-06T22:59:00+00:00,2019,NONE,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071619_00780,Clear Invoice,2019-01-10T14:42:00.000Z,2019-01-10T14:42:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071619_00790,Clear Invoice,2019-01-06T22:59:00.000Z,2019-01-06T22:59:00+00:00,2019,NONE,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071619_00790,Clear Invoice,2019-01-10T14:42:00.000Z,2019-01-10T14:42:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071619_00800,Clear Invoice,2019-01-06T22:59:00.000Z,2019-01-06T22:59:00+00:00,2019,NONE,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071619_00800,Clear Invoice,2019-01-10T14:42:00.000Z,2019-01-10T14:42:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071619_00810,Clear Invoice,2019-01-06T22:59:00.000Z,2019-01-06T22:59:00+00:00,2019,NONE,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071619_00810,Clear Invoice,2019-01-10T14:42:00.000Z,2019-01-10T14:42:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071619_00830,Clear Invoice,2019-01-06T22:59:00.000Z,2019-01-06T22:59:00+00:00,2019,NONE,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071619_00830,Clear Invoice,2019-01-10T14:42:00.000Z,2019-01-10T14:42:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071620_00020,Record Goods Receipt,2019-01-09T13:37:00.000Z,2019-01-09T13:37:00+00:00,2019,user_080,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071621_00010,Record Goods Receipt,2019-01-08T11:17:00.000Z,2019-01-08T11:17:00+00:00,2019,user_080,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071621_00020,Record Goods Receipt,2019-01-08T11:17:00.000Z,2019-01-08T11:17:00+00:00,2019,user_080,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071621_00030,Record Goods Receipt,2019-01-08T11:17:00.000Z,2019-01-08T11:17:00+00:00,2019,user_080,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071622_00010,Vendor creates invoice,2019-01-03T22:59:00.000Z,2019-01-03T22:59:00+00:00,2019,NONE,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071622_00010,Record Goods Receipt,2019-01-16T09:16:00.000Z,2019-01-16T09:16:00+00:00,2019,user_080,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071622_00010,Record Invoice Receipt,2019-01-17T10:43:00.000Z,2019-01-17T10:43:00+00:00,2019,user_235,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071627_00070,Change Quantity,2019-01-08T14:54:00.000Z,2019-01-08T14:54:00+00:00,2019,user_089,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071628_00010,Record Goods Receipt,2019-01-15T12:36:00.000Z,2019-01-15T12:36:00+00:00,2019,user_080,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071631_00010,Record Invoice Receipt,2019-01-10T13:58:00.000Z,2019-01-10T13:58:00+00:00,2019,user_013,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071632_00010,Record Goods Receipt,2019-01-10T13:13:00.000Z,2019-01-10T13:13:00+00:00,2019,user_127,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071632_00020,Record Goods Receipt,2019-01-10T13:05:00.000Z,2019-01-10T13:05:00+00:00,2019,user_127,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071632_00020,Record Goods Receipt,2019-01-10T13:06:00.000Z,2019-01-10T13:06:00+00:00,2019,user_127,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071632_00030,Record Goods Receipt,2019-01-10T13:13:00.000Z,2019-01-10T13:13:00+00:00,2019,user_127,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071633_00010,Record Goods Receipt,2019-01-16T09:03:00.000Z,2019-01-16T09:03:00+00:00,2019,user_126,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071635_00010,Change Price,2019-01-15T14:53:00.000Z,2019-01-15T14:53:00+00:00,2019,user_142,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071635_00010,Change Quantity,2019-01-15T14:53:00.000Z,2019-01-15T14:53:00+00:00,2019,user_142,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071637_00010,Record Invoice Receipt,2019-01-02T11:29:00.000Z,2019-01-02T11:29:00+00:00,2019,user_013,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071640_00010,Record Invoice Receipt,2019-01-02T13:58:00.000Z,2019-01-02T13:58:00+00:00,2019,user_235,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071641_00010,Record Invoice Receipt,2019-01-02T13:56:00.000Z,2019-01-02T13:56:00+00:00,2019,user_235,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071643_00010,Record Invoice Receipt,2019-01-14T13:42:00.000Z,2019-01-14T13:42:00+00:00,2019,user_012,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071645_00010,Record Goods Receipt,2019-01-14T07:59:00.000Z,2019-01-14T07:59:00+00:00,2019,user_190,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071646_00010,Record Goods Receipt,2019-01-14T06:37:00.000Z,2019-01-14T06:37:00+00:00,2019,user_094,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071650_00010,Cancel Invoice Receipt,2019-01-04T16:30:00.000Z,2019-01-04T16:30:00+00:00,2019,user_235,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071651_00010,Record Goods Receipt,2019-01-15T08:30:00.000Z,2019-01-15T08:30:00+00:00,2019,user_188,boundary,Consignment,companyID_0000,Standard PO
4508071652_00010,Record Goods Receipt,2019-01-04T12:16:00.000Z,2019-01-04T12:16:00+00:00,2019,user_127,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071653_00010,Record Invoice Receipt,2019-01-08T13:01:00.000Z,2019-01-08T13:01:00+00:00,2019,user_012,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071654_00010,Record Goods Receipt,2019-01-09T09:23:00.000Z,2019-01-09T09:23:00+00:00,2019,user_188,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071655_00010,Record Goods Receipt,2019-01-10T08:06:00.000Z,2019-01-10T08:06:00+00:00,2019,user_094,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071656_00010,Record Goods Receipt,2019-01-08T12:43:00.000Z,2019-01-08T12:43:00+00:00,2019,user_188,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071656_00020,Record Goods Receipt,2019-01-08T12:44:00.000Z,2019-01-08T12:44:00+00:00,2019,user_188,boundary,"3-way match, invoice after GR",companyID_0000,Standard PO
4508071656_00030,Record Goods Receipt,2019-01-08T12:46:00.000Z,2019-01-08T12:46:00+00:00,2019,user_188,boundary,"3-way match, invoice after GR",companyID_0000,Standard PO
4508071656_00040,Record Goods Receipt,2019-01-08T12:46:00.000Z,2019-01-08T12:46:00+00:00,2019,user_188,boundary,"3-way match, invoice after GR",companyID_0000,Standard PO
4508071657_00010,Record Invoice Receipt,2019-01-08T14:59:00.000Z,2019-01-08T14:59:00+00:00,2019,user_020,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071657_00010,Record Goods Receipt,2019-01-10T11:29:00.000Z,2019-01-10T11:29:00+00:00,2019,user_152,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071657_00010,Remove Payment Block,2019-01-11T01:18:00.000Z,2019-01-11T01:18:00+00:00,2019,batch_02,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071659_00010,Record Goods Receipt,2019-01-02T14:37:00.000Z,2019-01-02T14:37:00+00:00,2019,user_152,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071661_00010,Record Goods Receipt,2019-01-10T11:27:00.000Z,2019-01-10T11:27:00+00:00,2019,user_107,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071662_00010,Record Goods Receipt,2019-01-04T17:06:00.000Z,2019-01-04T17:06:00+00:00,2019,user_152,boundary,Consignment,companyID_0000,Standard PO
4508071662_00020,Record Goods Receipt,2019-01-04T17:06:00.000Z,2019-01-04T17:06:00+00:00,2019,user_152,boundary,Consignment,companyID_0000,Standard PO
4508071662_00040,Record Goods Receipt,2019-01-04T17:06:00.000Z,2019-01-04T17:06:00+00:00,2019,user_152,boundary,Consignment,companyID_0000,Standard PO
4508071662_00060,Record Goods Receipt,2019-01-04T17:06:00.000Z,2019-01-04T17:06:00+00:00,2019,user_152,boundary,Consignment,companyID_0000,Standard PO
4508071662_00080,Record Goods Receipt,2019-01-04T17:06:00.000Z,2019-01-04T17:06:00+00:00,2019,user_152,boundary,Consignment,companyID_0000,Standard PO
4508071663_00010,Record Invoice Receipt,2019-01-04T14:27:00.000Z,2019-01-04T14:27:00+00:00,2019,user_013,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071665_00010,Record Goods Receipt,2019-01-07T07:58:00.000Z,2019-01-07T07:58:00+00:00,2019,user_094,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071665_00020,Record Goods Receipt,2019-01-07T07:58:00.000Z,2019-01-07T07:58:00+00:00,2019,user_094,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071665_00030,Record Goods Receipt,2019-01-07T07:58:00.000Z,2019-01-07T07:58:00+00:00,2019,user_094,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071665_00040,Record Goods Receipt,2019-01-07T07:58:00.000Z,2019-01-07T07:58:00+00:00,2019,user_094,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071665_00050,Record Goods Receipt,2019-01-07T07:58:00.000Z,2019-01-07T07:58:00+00:00,2019,user_094,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071665_00060,Record Goods Receipt,2019-01-07T07:58:00.000Z,2019-01-07T07:58:00+00:00,2019,user_094,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071666_00010,Vendor creates invoice,2019-01-04T22:59:00.000Z,2019-01-04T22:59:00+00:00,2019,NONE,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071666_00010,Record Goods Receipt,2019-01-08T08:47:00.000Z,2019-01-08T08:47:00+00:00,2019,user_152,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071666_00010,Record Invoice Receipt,2019-01-15T13:05:00.000Z,2019-01-15T13:05:00+00:00,2019,user_019,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071666_00020,Vendor creates invoice,2019-01-04T22:59:00.000Z,2019-01-04T22:59:00+00:00,2019,NONE,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071666_00020,Record Goods Receipt,2019-01-08T08:47:00.000Z,2019-01-08T08:47:00+00:00,2019,user_152,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071666_00020,Record Invoice Receipt,2019-01-15T13:05:00.000Z,2019-01-15T13:05:00+00:00,2019,user_019,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071666_00030,Record Goods Receipt,2019-01-08T08:47:00.000Z,2019-01-08T08:47:00+00:00,2019,user_152,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071666_00040,Vendor creates invoice,2019-01-04T22:59:00.000Z,2019-01-04T22:59:00+00:00,2019,NONE,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071666_00040,Record Goods Receipt,2019-01-08T08:47:00.000Z,2019-01-08T08:47:00+00:00,2019,user_152,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071666_00040,Record Invoice Receipt,2019-01-17T13:50:00.000Z,2019-01-17T13:50:00+00:00,2019,user_012,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071666_00050,Vendor creates invoice,2019-01-04T22:59:00.000Z,2019-01-04T22:59:00+00:00,2019,NONE,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071666_00050,Record Goods Receipt,2019-01-08T08:47:00.000Z,2019-01-08T08:47:00+00:00,2019,user_152,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071666_00050,Record Invoice Receipt,2019-01-15T13:13:00.000Z,2019-01-15T13:13:00+00:00,2019,user_019,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071667_00010,Clear Invoice,2019-01-04T22:59:00.000Z,2019-01-04T22:59:00+00:00,2019,NONE,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071667_00020,Clear Invoice,2019-01-04T22:59:00.000Z,2019-01-04T22:59:00+00:00,2019,NONE,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071667_00030,Clear Invoice,2019-01-04T22:59:00.000Z,2019-01-04T22:59:00+00:00,2019,NONE,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071667_00040,Clear Invoice,2019-01-04T22:59:00.000Z,2019-01-04T22:59:00+00:00,2019,NONE,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071668_00010,Vendor creates invoice,2019-01-04T22:59:00.000Z,2019-01-04T22:59:00+00:00,2019,NONE,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071668_00010,Record Goods Receipt,2019-01-07T19:05:00.000Z,2019-01-07T19:05:00+00:00,2019,user_190,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071668_00010,Record Invoice Receipt,2019-01-10T10:36:00.000Z,2019-01-10T10:36:00+00:00,2019,user_235,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071668_00020,Vendor creates invoice,2019-01-04T22:59:00.000Z,2019-01-04T22:59:00+00:00,2019,NONE,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071668_00020,Record Goods Receipt,2019-01-07T19:05:00.000Z,2019-01-07T19:05:00+00:00,2019,user_190,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071668_00020,Record Invoice Receipt,2019-01-10T10:36:00.000Z,2019-01-10T10:36:00+00:00,2019,user_235,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071671_00010,Record Goods Receipt,2019-01-09T15:26:00.000Z,2019-01-09T15:26:00+00:00,2019,user_188,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071672_00010,Record Goods Receipt,2019-01-07T12:03:00.000Z,2019-01-07T12:03:00+00:00,2019,user_188,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071672_00010,Vendor creates invoice,2019-01-15T22:59:00.000Z,2019-01-15T22:59:00+00:00,2019,NONE,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071672_00010,Record Invoice Receipt,2019-01-16T13:29:00.000Z,2019-01-16T13:29:00+00:00,2019,user_020,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071673_00010,Record Goods Receipt,2019-01-07T15:54:00.000Z,2019-01-07T15:54:00+00:00,2019,user_188,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071673_00020,Record Goods Receipt,2019-01-08T09:44:00.000Z,2019-01-08T09:44:00+00:00,2019,user_188,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071673_00030,Record Goods Receipt,2019-01-08T09:48:00.000Z,2019-01-08T09:48:00+00:00,2019,user_188,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071674_00010,Record Goods Receipt,2019-01-16T20:35:00.000Z,2019-01-16T20:35:00+00:00,2019,user_127,boundary,Consignment,companyID_0000,Standard PO
4508071674_00020,Record Goods Receipt,2019-01-16T20:35:00.000Z,2019-01-16T20:35:00+00:00,2019,user_127,boundary,Consignment,companyID_0000,Standard PO
4508071674_00030,Record Goods Receipt,2019-01-04T18:56:00.000Z,2019-01-04T18:56:00+00:00,2019,user_152,boundary,Consignment,companyID_0000,Standard PO
4508071674_00040,Record Goods Receipt,2019-01-16T20:35:00.000Z,2019-01-16T20:35:00+00:00,2019,user_127,boundary,Consignment,companyID_0000,Standard PO
4508071674_00050,Record Goods Receipt,2019-01-04T18:56:00.000Z,2019-01-04T18:56:00+00:00,2019,user_152,boundary,Consignment,companyID_0000,Standard PO
4508071674_00060,Record Goods Receipt,2019-01-04T18:56:00.000Z,2019-01-04T18:56:00+00:00,2019,user_152,boundary,Consignment,companyID_0000,Standard PO
4508071674_00070,Record Goods Receipt,2019-01-04T18:56:00.000Z,2019-01-04T18:56:00+00:00,2019,user_152,boundary,Consignment,companyID_0000,Standard PO
4508071674_00080,Record Goods Receipt,2019-01-09T17:52:00.000Z,2019-01-09T17:52:00+00:00,2019,user_190,boundary,Consignment,companyID_0000,Standard PO
4508071674_00090,Record Goods Receipt,2019-01-09T17:52:00.000Z,2019-01-09T17:52:00+00:00,2019,user_190,boundary,Consignment,companyID_0000,Standard PO
4508071674_00110,Record Goods Receipt,2019-01-09T17:52:00.000Z,2019-01-09T17:52:00+00:00,2019,user_190,boundary,Consignment,companyID_0000,Standard PO
4508071674_00120,Record Goods Receipt,2019-01-09T17:52:00.000Z,2019-01-09T17:52:00+00:00,2019,user_190,boundary,Consignment,companyID_0000,Standard PO
4508071674_00130,Record Goods Receipt,2019-01-09T17:52:00.000Z,2019-01-09T17:52:00+00:00,2019,user_190,boundary,Consignment,companyID_0000,Standard PO
4508071674_00140,Record Goods Receipt,2019-01-09T17:52:00.000Z,2019-01-09T17:52:00+00:00,2019,user_190,boundary,Consignment,companyID_0000,Standard PO
4508071674_00150,Record Goods Receipt,2019-01-04T18:56:00.000Z,2019-01-04T18:56:00+00:00,2019,user_152,boundary,Consignment,companyID_0000,Standard PO
4508071674_00160,Record Goods Receipt,2019-01-04T18:56:00.000Z,2019-01-04T18:56:00+00:00,2019,user_152,boundary,Consignment,companyID_0000,Standard PO
4508071674_00170,Record Goods Receipt,2019-01-04T18:56:00.000Z,2019-01-04T18:56:00+00:00,2019,user_152,boundary,Consignment,companyID_0000,Standard PO
4508071674_00180,Record Goods Receipt,2019-01-04T18:56:00.000Z,2019-01-04T18:56:00+00:00,2019,user_152,boundary,Consignment,companyID_0000,Standard PO
4508071674_00190,Record Goods Receipt,2019-01-04T18:56:00.000Z,2019-01-04T18:56:00+00:00,2019,user_152,boundary,Consignment,companyID_0000,Standard PO
4508071674_00200,Record Goods Receipt,2019-01-04T18:56:00.000Z,2019-01-04T18:56:00+00:00,2019,user_152,boundary,Consignment,companyID_0000,Standard PO
4508071674_00210,Record Goods Receipt,2019-01-04T18:56:00.000Z,2019-01-04T18:56:00+00:00,2019,user_152,boundary,Consignment,companyID_0000,Standard PO
4508071674_00220,Record Goods Receipt,2019-01-04T18:56:00.000Z,2019-01-04T18:56:00+00:00,2019,user_152,boundary,Consignment,companyID_0000,Standard PO
4508071674_00230,Record Goods Receipt,2019-01-04T18:56:00.000Z,2019-01-04T18:56:00+00:00,2019,user_152,boundary,Consignment,companyID_0000,Standard PO
4508071674_00240,Record Goods Receipt,2019-01-12T10:31:00.000Z,2019-01-12T10:31:00+00:00,2019,user_127,boundary,Consignment,companyID_0000,Standard PO
4508071674_00250,Record Goods Receipt,2019-01-12T10:31:00.000Z,2019-01-12T10:31:00+00:00,2019,user_127,boundary,Consignment,companyID_0000,Standard PO
4508071674_00280,Record Goods Receipt,2019-01-09T17:52:00.000Z,2019-01-09T17:52:00+00:00,2019,user_190,boundary,Consignment,companyID_0000,Standard PO
4508071674_00290,Record Goods Receipt,2019-01-09T17:52:00.000Z,2019-01-09T17:52:00+00:00,2019,user_190,boundary,Consignment,companyID_0000,Standard PO
4508071674_00300,Record Goods Receipt,2019-01-09T17:52:00.000Z,2019-01-09T17:52:00+00:00,2019,user_190,boundary,Consignment,companyID_0000,Standard PO
4508071676_00010,Vendor creates invoice,2019-01-07T22:59:00.000Z,2019-01-07T22:59:00+00:00,2019,NONE,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071676_00010,Record Goods Receipt,2019-01-10T09:15:00.000Z,2019-01-10T09:15:00+00:00,2019,user_096,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071676_00010,Record Invoice Receipt,2019-01-15T14:29:00.000Z,2019-01-15T14:29:00+00:00,2019,user_235,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071678_00010,Record Goods Receipt,2019-01-11T07:59:00.000Z,2019-01-11T07:59:00+00:00,2019,user_188,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071678_00020,Record Goods Receipt,2019-01-11T08:03:00.000Z,2019-01-11T08:03:00+00:00,2019,user_188,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071680_00010,Vendor creates invoice,2019-01-02T22:59:00.000Z,2019-01-02T22:59:00+00:00,2019,NONE,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071680_00010,Record Goods Receipt,2019-01-08T08:22:00.000Z,2019-01-08T08:22:00+00:00,2019,user_188,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071680_00010,Record Invoice Receipt,2019-01-09T12:39:00.000Z,2019-01-09T12:39:00+00:00,2019,user_235,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071683_00010,Record Invoice Receipt,2019-01-10T12:29:00.000Z,2019-01-10T12:29:00+00:00,2019,user_012,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071683_00010,Remove Payment Block,2019-01-14T08:13:00.000Z,2019-01-14T08:13:00+00:00,2019,user_015,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071684_00010,Record Goods Receipt,2019-01-08T12:28:00.000Z,2019-01-08T12:28:00+00:00,2019,user_188,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071685_00010,Record Goods Receipt,2019-01-08T10:22:00.000Z,2019-01-08T10:22:00+00:00,2019,user_188,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071687_00010,Record Goods Receipt,2019-01-03T19:17:00.000Z,2019-01-03T19:17:00+00:00,2019,user_087,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071687_00010,Record Invoice Receipt,2019-01-04T13:59:00.000Z,2019-01-04T13:59:00+00:00,2019,user_013,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071688_00010,Record Invoice Receipt,2019-01-10T10:36:00.000Z,2019-01-10T10:36:00+00:00,2019,user_020,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071688_00020,Record Invoice Receipt,2019-01-10T10:36:00.000Z,2019-01-10T10:36:00+00:00,2019,user_020,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071688_00030,Record Invoice Receipt,2019-01-10T10:36:00.000Z,2019-01-10T10:36:00+00:00,2019,user_020,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071689_00030,Record Goods Receipt,2019-01-16T09:35:00.000Z,2019-01-16T09:35:00+00:00,2019,user_190,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071694_00020,Record Goods Receipt,2019-01-16T11:39:00.000Z,2019-01-16T11:39:00+00:00,2019,user_094,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071698_00010,Record Goods Receipt,2019-01-17T14:14:00.000Z,2019-01-17T14:14:00+00:00,2019,user_127,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071702_00010,Record Goods Receipt,2019-01-07T11:55:00.000Z,2019-01-07T11:55:00+00:00,2019,user_035,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071702_00010,Vendor creates invoice,2019-01-07T22:59:00.000Z,2019-01-07T22:59:00+00:00,2019,NONE,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071702_00010,Record Invoice Receipt,2019-01-09T16:18:00.000Z,2019-01-09T16:18:00+00:00,2019,user_235,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071703_00010,Record Invoice Receipt,2019-01-03T11:59:00.000Z,2019-01-03T11:59:00+00:00,2019,user_020,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071704_00010,Record Goods Receipt,2019-01-11T11:47:00.000Z,2019-01-11T11:47:00+00:00,2019,user_094,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071706_00010,Record Goods Receipt,2019-01-10T08:40:00.000Z,2019-01-10T08:40:00+00:00,2019,user_152,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071706_00020,Record Goods Receipt,2019-01-10T08:40:00.000Z,2019-01-10T08:40:00+00:00,2019,user_152,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071706_00030,Record Goods Receipt,2019-01-10T08:40:00.000Z,2019-01-10T08:40:00+00:00,2019,user_152,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071707_00010,Record Goods Receipt,2019-01-14T13:15:00.000Z,2019-01-14T13:15:00+00:00,2019,user_086,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508071708_00010,Record Goods Receipt,2019-01-14T18:03:00.000Z,2019-01-14T18:03:00+00:00,2019,user_087,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
