variant,case_count,rank,case_share_pct,cumulative_case_share_pct,variant_length
Create Purchase Order Item -> Vendor creates invoice -> Record Invoice Receipt -> Record Goods Receipt -> Remove Payment Block -> Clear Invoice -> Delete Purchase Order Item,1,3245,0.00039798460595544163,96.55146338939282,7
Create Purchase Order Item -> Change Quantity -> Change Quantity -> Vendor creates invoice -> Record Goods Receipt -> Record Invoice Receipt -> Change Quantity -> Change Delivery Indicator -> Record Goods Receipt -> Record Invoice Receipt -> Clear Invoice,1,3246,0.00039798460595544163,96.55186137399878,11
Create Purchase Order Item -> Change Quantity -> Change Quantity -> Vendor creates invoice -> Record Goods Receipt -> Record Invoice Receipt -> Vendor creates invoice -> Clear Invoice -> Change Quantity -> Record Invoice Receipt -> Record Goods Receipt -> Remove Payment Block -> Clear Invoice,1,3247,0.00039798460595544163,96.55225935860473,13
Create Purchase Order Item -> Vendor creates invoice -> Record Invoice Receipt -> Change Price -> Change Quantity -> Record Goods Receipt -> Remove Payment Block -> Clear Invoice,1,3248,0.00039798460595544163,96.55265734321068,8
Create Purchase Order Item -> Vendor creates invoice -> Record Goods Receipt -> Vendor creates invoice -> Record Invoice Receipt -> Vendor creates debit memo -> Clear Invoice -> Cancel Invoice Receipt -> Clear Invoice -> Record Invoice Receipt -> Clear Invoice,1,3249,0.00039798460595544163,96.55305532781664,11
Create Purchase Order Item -> Record Goods Receipt -> Vendor creates debit memo -> Vendor creates invoice -> Record Invoice Receipt -> Record Invoice Receipt -> Remove Payment Block -> Clear Invoice -> Cancel Invoice Receipt -> Remove Payment Block -> Clear Invoice -> Clear Invoice,1,3250,0.00039798460595544163,96.55345331242259,12
Create Purchase Order Item -> Record Goods Receipt -> Vendor creates invoice -> Record Invoice Receipt -> Clear Invoice -> Remove Payment Block,1,3251,0.00039798460595544163,96.55385129702854,6
Create Purchase Order Item -> Vendor creates invoice -> Record Invoice Receipt -> Change Quantity -> Record Goods Receipt -> Change Price -> Remove Payment Block -> Clear Invoice,1,3252,0.00039798460595544163,96.5542492816345,8
Create Purchase Order Item -> Vendor creates invoice -> Record Goods Receipt -> Cancel Goods Receipt -> Record Invoice Receipt -> Remove Payment Block -> Clear Invoice,1,3253,0.00039798460595544163,96.55464726624045,7
Create Purchase Order Item -> Change Quantity -> Change Price -> Vendor creates invoice -> Record Goods Receipt -> Change Quantity -> Change Quantity -> Change Quantity -> Change Quantity -> Record Invoice Receipt -> Remove Payment Block -> Clear Invoice,1,3254,0.00039798460595544163,96.5550452508464,12
Create Purchase Order Item -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Vendor creates invoice -> Record Invoice Receipt -> Vendor creates debit memo -> Cancel Subsequent Invoice -> Remove Payment Block -> Clear Invoice -> Clear Invoice,1,3255,0.00039798460595544163,96.55544323545236,14
Create Purchase Order Item -> Vendor creates invoice -> Record Goods Receipt -> Record Goods Receipt -> Record Invoice Receipt -> Remove Payment Block -> Change Quantity -> Record Goods Receipt -> Vendor creates invoice -> Record Invoice Receipt -> Clear Invoice -> Clear Invoice -> Record Invoice Receipt,1,3256,0.00039798460595544163,96.55584122005831,13
Create Purchase Order Item -> Vendor creates invoice -> Record Goods Receipt -> Record Goods Receipt -> Vendor creates invoice -> Record Invoice Receipt -> Record Invoice Receipt -> Remove Payment Block -> Remove Payment Block -> Clear Invoice -> Clear Invoice,1,3257,0.00039798460595544163,96.55623920466427,11
Create Purchase Order Item -> Receive Order Confirmation -> Record Goods Receipt -> Vendor creates invoice -> Vendor creates invoice -> Record Invoice Receipt -> Record Invoice Receipt -> Clear Invoice,1,3258,0.00039798460595544163,96.55663718927022,8
Create Purchase Order Item -> Receive Order Confirmation -> Vendor creates invoice -> Record Invoice Receipt -> Record Invoice Receipt -> Record Goods Receipt -> Remove Payment Block -> Clear Invoice,1,3259,0.00039798460595544163,96.55703517387617,8
Create Purchase Order Item -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Goods Receipt -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Goods Receipt -> Record Service Entry Sheet -> Record Goods Receipt -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Goods Receipt -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Goods Receipt -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Goods Receipt -> Record Goods Receipt,1,3260,0.00039798460595544163,96.55743315848213,130
Create Purchase Order Item -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt,1,3261,0.00039798460595544163,96.55783114308808,28
Create Purchase Order Item -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Goods Receipt -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Goods Receipt -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Goods Receipt -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Goods Receipt -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Goods Receipt -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Goods Receipt -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Goods Receipt -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Goods Receipt -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Goods Receipt,1,3262,0.00039798460595544163,96.55822912769403,244
Create Purchase Order Item -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Goods Receipt -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Goods Receipt,1,3263,0.00039798460595544163,96.55862711229999,11
Create Purchase Order Item -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Goods Receipt -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Goods Receipt -> Record Service Entry Sheet -> Record Goods Receipt -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Goods Receipt -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Goods Receipt,1,3264,0.00039798460595544163,96.55902509690594,43
Create Purchase Order Item -> Block Purchase Order Item -> Reactivate Purchase Order Item -> Change Quantity -> Record Goods Receipt -> Change Quantity -> Change Delivery Indicator -> Change Quantity -> Vendor creates invoice -> Record Goods Receipt -> Record Invoice Receipt -> Clear Invoice,1,3265,0.00039798460595544163,96.5594230815119,12
Create Purchase Order Item -> Block Purchase Order Item -> Reactivate Purchase Order Item -> Change Quantity -> Change Quantity -> Record Goods Receipt -> Vendor creates invoice -> Record Goods Receipt -> Change Quantity -> Change Delivery Indicator -> Record Invoice Receipt -> Remove Payment Block -> Clear Invoice,1,3266,0.00039798460595544163,96.55982106611785,13
Create Purchase Order Item -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Goods Receipt -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt,1,3267,0.00039798460595544163,96.5602190507238,18
Create Purchase Order Item -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Goods Receipt -> Record Goods Receipt -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet,1,3268,0.00039798460595544163,96.56061703532976,74
Create Purchase Order Item -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt,1,3269,0.00039798460595544163,96.56101501993571,11
Create Purchase Order Item -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Goods Receipt -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Goods Receipt -> Record Goods Receipt,1,3270,0.00039798460595544163,96.56141300454166,27
Create Purchase Order Item -> Vendor creates invoice -> Vendor creates debit memo -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Invoice Receipt -> Cancel Invoice Receipt -> Clear Invoice -> Record Invoice Receipt -> Remove Payment Block -> Clear Invoice,1,3271,0.00039798460595544163,96.56181098914762,16
Create Purchase Order Item -> Vendor creates invoice -> Vendor creates debit memo -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Invoice Receipt -> Cancel Invoice Receipt -> Clear Invoice -> Record Invoice Receipt -> Remove Payment Block -> Clear Invoice,1,3272,0.00039798460595544163,96.56220897375357,14
Create Purchase Order Item -> Vendor creates invoice -> Change Quantity -> Record Goods Receipt -> Record Invoice Receipt -> Clear Invoice -> Vendor creates invoice -> Record Subsequent Invoice -> Clear Invoice,1,3273,0.00039798460595544163,96.56260695835952,9
Create Purchase Order Item -> Record Goods Receipt -> Cancel Goods Receipt -> Record Goods Receipt -> Cancel Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Vendor creates invoice -> Record Invoice Receipt -> Clear Invoice,1,3274,0.00039798460595544163,96.56300494296548,10
Create Purchase Order Item -> Vendor creates invoice -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Invoice Receipt -> Change Price -> Remove Payment Block -> Change Delivery Indicator -> Clear Invoice,1,3275,0.00039798460595544163,96.56340292757143,14
Create Purchase Order Item -> Vendor creates invoice -> Record Goods Receipt -> Record Invoice Receipt -> Vendor creates debit memo -> Cancel Invoice Receipt -> Clear Invoice -> Vendor creates debit memo -> Cancel Subsequent Invoice -> Vendor creates debit memo -> Vendor creates invoice -> Clear Invoice -> Remove Payment Block -> Clear Invoice -> Cancel Subsequent Invoice -> Clear Invoice -> Record Subsequent Invoice -> Remove Payment Block -> Clear Invoice -> Record Invoice Receipt,1,3276,0.00039798460595544163,96.56380091217738,20
Create Purchase Order Item -> Change Quantity -> Change Quantity -> Record Goods Receipt -> Vendor creates invoice -> Record Invoice Receipt -> Remove Payment Block -> Clear Invoice -> Record Invoice Receipt,1,3277,0.00039798460595544163,96.56419889678334,9
Create Purchase Order Item -> Vendor creates debit memo -> Vendor creates invoice -> Record Invoice Receipt -> Change Quantity -> Record Goods Receipt -> Cancel Invoice Receipt -> Clear Invoice -> Record Invoice Receipt -> Clear Invoice,1,3278,0.00039798460595544163,96.56459688138929,10
Vendor creates invoice -> Create Purchase Order Item -> Record Goods Receipt -> Record Invoice Receipt -> Remove Payment Block -> Vendor creates debit memo -> Cancel Invoice Receipt -> Clear Invoice -> Clear Invoice -> Record Invoice Receipt,1,3279,0.00039798460595544163,96.56499486599525,10
Create Purchase Order Item -> Change Quantity -> Record Goods Receipt -> Vendor creates debit memo -> Vendor creates invoice -> Record Invoice Receipt -> Clear Invoice -> Cancel Invoice Receipt,1,3280,0.00039798460595544163,96.5653928506012,8
Create Purchase Order Item -> Record Goods Receipt -> Vendor creates invoice -> Record Invoice Receipt -> Change Price -> Remove Payment Block -> Vendor creates invoice -> Vendor creates debit memo -> Record Invoice Receipt -> Clear Invoice -> Cancel Invoice Receipt -> Remove Payment Block -> Clear Invoice -> Clear Invoice,1,3281,0.00039798460595544163,96.56579083520715,14
Create Purchase Order Item -> Change Price -> Vendor creates invoice -> Change Price -> Change Price -> Record Goods Receipt -> Vendor creates invoice -> Record Invoice Receipt -> Record Subsequent Invoice -> Clear Invoice -> Clear Invoice,1,3282,0.00039798460595544163,96.5661888198131,11
Create Purchase Order Item -> Block Purchase Order Item -> Reactivate Purchase Order Item -> Change Quantity -> Change Quantity -> Record Goods Receipt -> Vendor creates invoice -> Record Goods Receipt -> Change Quantity -> Change Delivery Indicator -> Record Invoice Receipt -> Clear Invoice,1,3283,0.00039798460595544163,96.56658680441906,12
Create Purchase Order Item -> Block Purchase Order Item -> Reactivate Purchase Order Item -> Change Quantity -> Change Quantity -> Record Goods Receipt -> Vendor creates invoice -> Change Quantity -> Record Goods Receipt -> Record Invoice Receipt -> Clear Invoice,1,3284,0.00039798460595544163,96.56698478902501,11
Create Purchase Order Item -> Block Purchase Order Item -> Reactivate Purchase Order Item -> Vendor creates invoice -> Record Goods Receipt -> Change Quantity -> Vendor creates debit memo -> Record Invoice Receipt -> Remove Payment Block -> Cancel Invoice Receipt -> Clear Invoice,1,3285,0.00039798460595544163,96.56738277363097,11
Create Purchase Order Item -> Change Quantity -> Vendor creates invoice -> Record Goods Receipt -> Record Invoice Receipt -> Vendor creates debit memo -> Cancel Subsequent Invoice -> Remove Payment Block -> Clear Invoice -> Clear Invoice,1,3286,0.00039798460595544163,96.56778075823692,10
Create Purchase Order Item -> Vendor creates invoice -> Record Goods Receipt -> Record Invoice Receipt -> Vendor creates invoice -> Vendor creates debit memo -> Record Invoice Receipt -> Vendor creates invoice -> Vendor creates debit memo -> Record Invoice Receipt -> Cancel Invoice Receipt -> Clear Invoice -> Cancel Invoice Receipt -> Remove Payment Block -> Clear Invoice -> Clear Invoice,1,3287,0.00039798460595544163,96.56817874284287,16
Create Purchase Order Item -> Vendor creates invoice -> Change Price -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Invoice Receipt -> Clear Invoice,1,3288,0.00039798460595544163,96.56857672744883,16
Create Purchase Order Item -> Vendor creates debit memo -> Vendor creates invoice -> Record Invoice Receipt -> Record Goods Receipt -> Cancel Invoice Receipt -> Clear Invoice -> Record Invoice Receipt -> Cancel Invoice Receipt -> Record Goods Receipt -> Cancel Goods Receipt -> Clear Invoice -> Record Invoice Receipt -> Remove Payment Block -> Clear Invoice,1,3289,0.00039798460595544163,96.56897471205478,15
Create Purchase Order Item -> Change Storage Location -> Vendor creates invoice -> Record Goods Receipt -> Record Invoice Receipt -> Change Price -> Remove Payment Block -> Clear Invoice,1,3290,0.00039798460595544163,96.56937269666074,8
Create Purchase Order Item -> Vendor creates invoice -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Vendor creates invoice -> Record Invoice Receipt -> Record Invoice Receipt -> Clear Invoice -> Clear Invoice,1,3291,0.00039798460595544163,96.56977068126669,10
Create Purchase Order Item -> Change Price -> Record Goods Receipt -> Vendor creates invoice -> Record Goods Receipt -> Change Quantity -> Change Delivery Indicator -> Record Goods Receipt -> Record Invoice Receipt -> Remove Payment Block -> Clear Invoice -> Record Invoice Receipt,1,3292,0.00039798460595544163,96.57016866587264,12
Create Purchase Order Item -> Change Quantity -> Change Price -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Vendor creates invoice -> Record Invoice Receipt -> Clear Invoice,1,3293,0.00039798460595544163,96.5705666504786,43
